order_id,payment_sequential,payment_type,payment_installments,payment_value
f91dcb4d9c1f886ee0e187dba0de6828,1,credit_card,2,-101.0
6aaedd714ad6929fc4df8d51bd4cfe9a,1,credit_card,2,-50.12
36d80fa68ee43c6ee60518067a8d667b,1,boleto,1,-153.1
bfb88796b657bb5483be15669e9f3496,1,credit_card,3,-119.48
0997090fe6882d45c6a71660aaffaba2,1,credit_card,6,-71.53
cf1763a6cef94ae43c5fc1d02976d5a3,1,credit_card,7,-71.84
af4c2f98bd7bd3031e4e9f8db1b4e9db,1,boleto,1,-45.09
d889a8ab0342b0b548b78963f15aa195,1,credit_card,10,-744.18
c85289fdb95c9cf1cdd688af14513e33,1,boleto,1,-96.98
0fa05bb83efc10205ac8f4224f10c336,1,credit_card,3,-147.59
4069c489933782af79afcd3a0e4d693c,4,voucher,1,-9.83
2c85015afa7245242d2f751099dd70e0,1,credit_card,10,-321.78
502070fa8a16306454d031307381a7de,1,credit_card,1,-32.42
96304a015b3d99852d4e0e709a0adacb,1,credit_card,9,-780.16
3765df8b607992dccb4268b1e535c162,1,credit_card,6,-119.2
78567659a8ac9a5615f4dd5b70fd3ed0,1,credit_card,4,-93.19
5380e1df2075d96eee6f72be7d0a0b7e,1,credit_card,3,-124.76
83efbd53c99b70116995cf2c0bff3816,1,credit_card,1,-52.18
dfb6a56c471c1a04a0714eed6ce75de1,1,credit_card,4,-226.74
d385135903a04968ff911a2a1c7c9188,1,credit_card,2,-34.65
65e9a241667deddeffb1542389e94964,1,credit_card,1,-42.87
efade7725d5dfe59a8c281511cea69e2,1,credit_card,1,-111.84
55e1aea2308e1c019ef7ea60766c5f7c,1,credit_card,1,-27.96
93b4851a0e1121b652d1a222c342dc71,1,credit_card,8,-88.74
40dae50e569846342aff32ac4117375d,1,credit_card,2,-41.01
e29f9529525910e5629fdf7a2e569dbf,1,credit_card,10,-149.82
29a143cd68f669f10fd6d4a020eb7f38,1,credit_card,1,-130.21
2e8a59579f027832343436a97c22499b,1,boleto,1,-344.32
0c35d1433b7a71747b7bcddd12c40ff5,1,boleto,1,-102.96
114fade4f3b82f8b065771e1b3c0ae14,1,credit_card,5,-154.73
1d85312d372335db21f7f178c2325c6c,1,credit_card,6,-158.8
c62845da78b3e229cd5e0914607771e7,1,credit_card,4,-82.73
e2c5cdd2687cb2f0efe991ed155c8653,1,credit_card,5,-58.48
ff3d961f941d0784936dbe5da739575e,1,credit_card,2,-144.06
ba6a0a51f6852a4e562acc5feb6ca75e,1,debit_card,1,-40.27
f0bf41cba5c2794ccebd7ab9a6abc27d,1,credit_card,1,-48.62
08eef0ee40e395cb547563fc31ab1bd7,1,credit_card,5,-98.79
36b53be88597f8fc8af05d1a35c0dc45,1,credit_card,2,-106.1
a4163ebff79ff34a631c57d5350215ae,1,credit_card,10,-148.18
e009dde166ed889f54967499e49e3052,1,credit_card,10,-113.56
1c4b283e95602be28c975207016558f1,1,boleto,1,-37.83
3a554e98b0dc0cef33a8df6e1b687a04,1,credit_card,2,-126.8
ccb3dbd615aa85a6ee4e6002b025fd31,2,voucher,1,-29.6
615cc334a44e9fdc646ece2bd6de2c26,1,credit_card,1,-37.29
fbf9ac61453ac646ce8ad9783d7d0af6,1,boleto,1,-125.43
ae6b64ec83bef670aea816ed1fd2857b,1,boleto,1,-93.26
07bf5c685616f41e3e2ec06b6f5623ff,1,credit_card,1,-98.13
ec97666defb2e1fade6931649731f776,1,credit_card,1,-144.11
de969e85aeacf944aee95d69c327e582,1,boleto,1,-40.0
27f453b6858eb4711c97e65001f7c4aa,1,credit_card,4,-404.28
910be2c3ca6942b34613e11764c42e1c,1,boleto,1,-411.56
22caa724849d26dec4cd73ffc70bc133,1,credit_card,1,-83.55
adfb15b690df8a5aa4c327edfc6ea9f3,1,credit_card,2,-67.44
19003d20e39028b9587c8b6b5b26170e,1,boleto,1,-99.94
6ed2677778c1c83cac211c10199cb7a2,1,credit_card,1,-88.45
95f5c913e50f7b1edfe05e8a38ba88d4,1,credit_card,1,-96.62
2d62ae6267e4fadef5b636987094dd99,1,credit_card,7,-77.57
41202affb3415784c71821ffb3f95a40,1,credit_card,1,-58.71
b2a9f52374e167c4c512d27dcefe1d72,1,credit_card,8,-89.6
0eb6a12eb37ee53379b86cb351fc1139,1,credit_card,4,-72.85
f744a90daf064199b23ec905bcd31a97,1,credit_card,1,-104.7
d81b4394870364ad09c029cc7d9814a3,1,boleto,1,-31.77
6b7c51889439d1226b105ac94db9688d,1,credit_card,6,-153.1
4636fbfb5ecb1733a2b2cf4c931f695c,1,credit_card,6,-63.0
6490b668b6a0a9e14980564181095055,1,boleto,1,-31.0
0858c9b11272c041d6de2fdcdbc392f1,1,credit_card,3,-187.47
6b2f7dba402cf63ca207bbe2cc05ef67,1,credit_card,7,-71.01
e9d424615d8805614e254bf5c170bef8,1,voucher,1,-76.98
08c79f0b250cc3b309a69dcbd0debdc7,1,boleto,1,-118.1
04955e4e1efe5837c88f3d4311a94fe7,1,boleto,1,-59.36
141898361bb0d46d63ed9006323b19a9,1,credit_card,2,-172.45
5d52a189aad255c960953d7d5d1aa7dc,1,boleto,1,-467.36
de04c03e7fcd10f5d9ccee5584ebf84d,1,boleto,1,-535.97
421bb69fc426ab8530ef85399541a9ac,1,credit_card,10,-588.14
99d834a0bb72d31e3d0af9bcfe70f175,1,credit_card,4,-214.84
f47a19bfce7086d0e3ddfa0633d20035,1,voucher,1,-54.09
ea7dfe9f928b33cb2e9d8bc99dd7e0f3,1,credit_card,1,-25.33
508d8fa044fdaa4d8faff57a4e72e64a,1,credit_card,6,-230.37
1c0fd29e6a54b2331357d1cdc6ccc375,1,credit_card,2,-118.61
d186bb303793c5c807a392fbd08e88f6,1,credit_card,1,-39.21
07b79f0a3ce4734c9f80f8f932ffd4ab,1,credit_card,1,-198.73
7c49116d4145973db0932d0e6a18fe6c,1,credit_card,2,-49.64
17cc50afa3f8797f14bf500a65230845,1,credit_card,9,-98.9
8ee3616d5dd7807654cfa5658895cff9,1,boleto,1,-21.38
f8815360ba396d9d7cfa13aa2048041e,1,credit_card,7,-91.27
53ae2131bd6826cb604888a0f7574146,1,credit_card,6,-364.99
99d63f07f1159c807e4175e692a8a815,1,boleto,1,-93.54
cd44196e80474114b859765d62f12ddf,1,credit_card,9,-889.93
8c0d6c9f5d9beccd28f857ceb4ae162a,1,voucher,1,-120.9
c3d7d16efecadd7d1ef3ffb285dd8657,1,credit_card,1,-114.77
4013aca81e3b0b07dc5b15549beae602,1,credit_card,1,-90.18
2d5a437d439fb3aed1979b2e5f9f6b39,1,credit_card,2,-139.11
08f616b964002ad1bc12de1069f82edd,1,credit_card,1,-56.6
2a3a13617346c0fca6180bbf422d7542,1,credit_card,7,-169.09
d4af27263fce5b006a6818766ed90fc9,1,credit_card,8,-171.87
814449e266f5cbff53f6e336abd1dd5a,1,credit_card,3,-102.07
9bee2a0789ef47ce6515c171c803a285,1,credit_card,3,-195.46
0e708996976c68e134fee66107305c6a,1,boleto,1,-41.69
192fa3a13695ed2ce3bb341e3313d69d,1,credit_card,2,-147.15
df5f65d2dec68b07404b0aa6f09aee32,1,credit_card,1,-84.23
bea1416bda62c3b5fb9ecdad82621058,1,boleto,1,-130.25
346c0a181df97b0776f3d7d4a2cec70f,1,credit_card,1,-30.93
a79ea0bbaa6e8a7b2a2a793862c418a8,1,credit_card,4,-212.27
488e18847dc4c18696d2e992f89a7b8a,1,credit_card,1,-29.69
74016effecaa79d592487f6a4ee47d4b,1,credit_card,5,-56.96
ee116eb6355020a3addabb2a821ec818,1,credit_card,1,-50.65
cba655bc3c72fc26b4fe864f2ea5fe38,1,credit_card,1,-55.37
54cc33b4bf5fbb8a99d549b214e386af,1,credit_card,1,-46.75
81d4e3ab663ca6c51e659ad5b31457e7,1,boleto,1,-97.8
76ef0609633755e00097957236215e2d,1,credit_card,10,-1072.59
fba896b434960b7968da1f24e5fd1d01,1,credit_card,4,-247.61
56dff4484c68636969e851203694d13e,1,credit_card,5,-113.13
de96144dc55ce453b7dd9b5995a87c6a,1,credit_card,7,-75.82
58bdae413815114d8b8efa3df9cdf706,1,boleto,1,-48.15
3237b9aee8b9f159aab615eac7b4038b,1,boleto,1,-197.53
7b1cf9f880b0f7eba111c5342dd2fba9,1,credit_card,4,-105.28
5460a05579eef48f6c8d54ca6c3f2249,1,boleto,1,-249.79
2a6ec88bef2eb4c5e4716b26406ead0b,1,credit_card,1,-321.9
f4c9ae3260949e6ff7e337d1a722db4d,1,credit_card,1,-83.36
da6037ffff7c802ec858ebefb02ce949,1,credit_card,3,-167.72
7093b7177380b099eb92c2ab46c6f10e,1,credit_card,3,-157.28
3cda13d682be73f01bd057ed2a998c86,1,credit_card,1,-76.78
7db3c476a7eed0f931dfe7e69deeb54e,1,credit_card,4,-144.56
a387881ed6ea231b518106c07236e549,1,boleto,1,-51.15
6d0e8d2043b7575a0cbdbed259ce8210,1,credit_card,1,-50.34
43c49f2283bd15bffcc46ab6c049c312,1,credit_card,1,-115.81
b464ee1388a53045be479da40e2ac03b,1,credit_card,2,-28.22
60649d0d9e4157baeb059b34cf7d9b42,1,credit_card,2,-145.56
a63aa46986e22405b645515c2234cfb6,1,credit_card,2,-49.05
b30e8706285c15e74685d5e1c5c56366,1,credit_card,1,-40.01
7e5755dcda787dcc7269f1698d6372b7,1,credit_card,3,-96.8
dd787ad9c97e5504d6ea0bd294906902,1,credit_card,1,-58.57
e7b75dcb0795b77469ac7446ec900380,1,credit_card,4,-62.75
a9c323b00a97a60deb81c33473090eff,1,credit_card,3,-77.57
bcd05b48176dab8d00672b325de126de,1,credit_card,6,-170.43
2b3c116f4ae22a4b4a127c73d39f5d6e,1,credit_card,10,-148.15
090cb921c3319702919eabe80bc9f5ff,1,boleto,1,-38.22
5038751dab3b14db2b1423edc9e0397e,1,boleto,1,-247.1
f2006b46b9e70d59e442b6da97cd35fe,1,credit_card,2,-155.12
bb30c3299c36702316a4207b8acae69b,1,credit_card,3,-62.56
70a988768d7dcafd6284577743090bb3,1,boleto,1,-142.24
30244fa670103f1654f92667d446878f,1,credit_card,2,-122.29
ce82e57d70480ae9aa7bfad4a7c3392b,1,boleto,1,-43.42
5f155df0ff83df161b2b07e60de709e2,1,credit_card,5,-52.78
469693e7d8d566a64be410892965da82,1,credit_card,2,-133.06
6048965213d0e9e87381d8b78dc9f9fc,1,credit_card,3,-92.57
20f837a22a0326636f941c343fa912ed,1,credit_card,1,-8.95
d205a43c0e35aacecbf9e14c272c7d20,1,credit_card,1,-27.79
87049d4b9b8517e7f78b3724f698c4a1,1,credit_card,1,-78.09
e29da678b1634c56e518d57a3354fbaf,1,credit_card,2,-101.06
dc2c80fa5a4e2aa29182d399748d548b,1,boleto,1,-44.02
b33c9bb2caa1d2b9f219b70f6dba7dce,1,boleto,1,-110.33
19cfffc221208eb22b66057b2afe98f9,1,credit_card,1,-37.9
c2deaee5e0fe626293e81bcfb557932e,1,boleto,1,-65.38
db2b52fdedf34f34c6569ed5cd692c81,1,credit_card,1,-62.39
ebb5b8275a6a365d1243d225386bf299,1,credit_card,1,-61.88
5ec8127f0e7abadc5ee625f266ee0742,2,credit_card,1,-6.88
cec3185bcfe3a9c60e73df2ae9bfa4ac,1,credit_card,1,-21.07
b23878b3e8eb4d25a158f57d96331b18,2,voucher,1,-122.79
6eda86a0f1499199eed71198fbb0e243,1,credit_card,1,-55.0
5e37bd369f48eb8220fb2d3460f74833,1,voucher,1,-46.0
b7a0ea17f1dbc85ecfa3dd355610d472,1,credit_card,2,-214.41
5f834cc4ee109c58dff88c60b8ba5ecf,1,credit_card,1,-96.23
6d2deca91b22bd2e7fcccd13c8dc73f4,1,credit_card,3,-77.86
89331d59a40d00a147e107abe6fd9778,1,credit_card,1,-13.04
b54c7973502fa2cdd1b75c993dd98029,1,credit_card,3,-142.28
2c1c4a8d435d8080c8e01dae4d7a5af3,1,credit_card,5,-65.53
10b2031a821c35b0cf0c9ff505eaa456,1,credit_card,1,-213.55
f45d4aa8bc99c39436fe3636932ea53f,2,voucher,1,-174.39
9b1d71b20edcf15ab15e0bb4a932f23f,1,credit_card,1,-95.31
b8f7f9df1e5bf679e78dbf66146a39e3,1,boleto,1,-100.25
94efce41dfeea273248d6b60b98fdf71,1,credit_card,6,-148.73
ee5c259515ecb317e1e70dc9e84fdab4,1,boleto,1,-66.08
985dbac2172bbf6b32bcca35da50d7a0,4,voucher,1,-20.0
6b092965cc5bcd955107ed81c1acd489,1,credit_card,3,-226.26
ace9d4710c4e590edd2f5d7d09db4950,1,credit_card,5,-248.84
9df4de8d3f1b15175f64dcfce276ee9b,1,credit_card,10,-577.94
ec082d3ffd103096f9274b6247217ff9,1,boleto,1,-232.81
8cccd50efb50c504ad366e97a278355f,1,credit_card,1,-57.25
4479256715e46f9c6ec0402a14889a5b,1,boleto,1,-72.28
d90d49263be4b2c4af68184313640fa6,1,credit_card,1,-33.09
228f12f010b1363cba76e442bd378e53,1,boleto,1,-35.42
dde867f83e689b0167785b684ab311cd,1,credit_card,6,-65.4
45415297b8a47870774692ea63d6f248,1,credit_card,1,-49.59
79703330f9510623f0ef157d661011c5,1,credit_card,3,-31.75
f912318b97b5cc776cbcd05bc2b4dee5,1,credit_card,1,-62.11
8293af079b19a6349d758b3c16ecd6dc,1,credit_card,1,-28.09
20469319e0bed934658208f7bf3015ee,1,credit_card,6,-168.36
06e93d3bf0469b969d3eb95a8d55d68f,1,credit_card,4,-124.62
f6a07e6a18874c03db78033d90a50648,1,credit_card,1,-84.33
137e9582e80ce34b3205c7cc8466ec29,1,boleto,1,-46.04
8ed5de57cd5a8f586bf53161d135fbc3,1,boleto,1,-169.53
592002a073871b88f530ca875a3b8cd6,1,boleto,1,-57.72
6e77a2014a79bc522ba00419725a3bcc,1,credit_card,3,-296.51
448645ea240ea7aa0dcc61d2cad9eb5d,1,credit_card,1,-101.07
8fe9a4962c46faa2c658095c6f74acf8,1,credit_card,1,-26.09
3e6bf80e5361b0fd113b9185bf09d8d0,1,credit_card,1,-55.0
51f06300798e14c37af5f5ea107db194,1,credit_card,1,-88.91
47999a7490ff2905f7ca3da2edcc9c52,1,credit_card,4,-133.75
7fc65542211bac2f7c30c30f3e6916ae,1,credit_card,1,-57.64
edafb5849135e41d30dcb51fbaa78014,1,credit_card,6,-71.13
2d57b1f21a3ec32c23b4d6e95870e4a7,1,credit_card,4,-2032.04
4ab99aa84c8140d406cbdf001bf1bbd6,1,credit_card,1,-23.78
785f211a578f2b593e6ecaa4db29fdfb,1,credit_card,5,-382.27
d0570bed0cef820342eaf13ccae334c0,1,credit_card,1,-82.73
c184e6099cefcb115ecad127cf774705,1,credit_card,10,-224.78
876e774339918c3047914ce3a4180489,1,credit_card,1,-69.9
7975bad6e2c65b59ab15b7152c94c63d,1,credit_card,10,-264.16
63ed630173e589bf5897cc6eca5aa66d,1,credit_card,3,-147.98
e956922814f88f0d713f466cf03dace0,1,boleto,1,-127.92
0e6f7fb47bffbb13f0c144a12443e5a7,1,credit_card,1,-16.43
b2ac7b0754b724547abf07a172a45bf4,1,credit_card,6,-92.76
bb514bb949fb3d4837436e4df906cf5e,1,credit_card,2,-134.05
935560928e5f091092de5aecfbf28876,1,credit_card,1,-1.74
ba05479675b661ae63c431bcae09728e,1,credit_card,5,-97.09
58fbaad9a29e6929f8e0281886302d8b,1,credit_card,3,-62.65
b2487e261162c0d9162eab45862d42a0,1,debit_card,1,-148.23
28ba5952fc9baba1dc6797734ca82680,1,boleto,1,-37.13
8adc7186d6a1385039f0717a994aaae6,1,credit_card,2,-131.25
1be578faaacbe5ff9885364c415d4763,1,credit_card,3,-113.45
1e2e1541db9d4266715ce7360f75ba93,1,credit_card,1,-275.21
d858299446e4d2e4a686d1dcf9a93359,1,credit_card,12,-654.41
3ac2186857e6d4f16167df65af939568,1,credit_card,5,-59.61
f2a4c561299677eece6ced2539757ef8,1,boleto,1,-116.36
afb61112fb99b07fe17e591c68c0c84c,1,voucher,1,-2266.61
3acfefca1b7d510f944c782689681753,1,credit_card,6,-313.93
c3eb293fd154223498b6551a728203e8,1,credit_card,6,-328.3
f84c59e73e295a051c0dbd03c3f1216b,1,credit_card,4,-92.87
7c3e480eb90c173aae4ffde40bbaec26,1,boleto,1,-142.57
1c0a7a0c422473ac09e61c7def41bb0d,1,credit_card,1,-207.42
341ec2709ac1eea8f492c24d31a06942,1,boleto,1,-58.28
df2d910b8b5e5f461f67043489f9569d,1,credit_card,1,-51.61
404c1f64c8d08abf1e626365c95b2384,1,credit_card,5,-298.92
a814c3bac8cee558887d1cd73a0696a0,1,credit_card,1,-27.4
af6e14687f41b409fdde4f1998ec6e8d,1,credit_card,4,-42.61
631d1fbe8db293dd7ad93b6cdae940f6,1,credit_card,6,-332.46
160325be3833553d6a8155785eb1e7e9,1,credit_card,1,-37.58
43879d5f6ffdb1c8f3a9c4a4f2ffe548,1,credit_card,10,-644.54
fbe0c9de23b755ebf9b74e6954f927a8,1,credit_card,5,-103.55
359d387a5354eedce6105f09097195d2,1,credit_card,8,-141.53
4a23fbea65fe9c7d1163141340436ca0,1,credit_card,5,-265.9
ef041ca26484a13a31e77758edcf34c5,1,credit_card,1,-62.91
82232df364f1356b3d4dc9bc5f855ebb,1,credit_card,1,-55.22
d30523a4766e8ea7e59ce35203bb73e4,1,credit_card,3,-35.68
9ff8294af4730928d432cd048756c28c,1,credit_card,6,-89.46
c1773baeca3e466698f90611606eadeb,1,credit_card,1,-66.67
0754d33c0d259d6851e811948048324a,1,credit_card,2,-123.07
2b75e42293f156e0750722d1bb658389,1,credit_card,4,-111.66
073180167c8aee312e8be08892989244,1,boleto,1,-23.29
0f4a2c067346862463f78a1ca0e4e43b,1,credit_card,7,-165.8
6b17276ebb8c2bcae9b571b0f68d787c,1,debit_card,1,-46.01
46d7f4b6bd94be776c180799b944fa43,1,credit_card,3,-163.97
dd674328887ef6d0b5b56c06c29c594b,1,boleto,1,-69.33
6fc77fe0941b9747d5cc3deae6025a4e,1,credit_card,1,-38.63
3d69b8fb75425d68773abee98e5217da,1,credit_card,2,-42.51
13e3d20c254d6f982d8a1a1f57d74268,1,credit_card,3,-39.78
9f6792a082a71398109a94b8039d3c07,1,credit_card,4,-292.28
663d6f01237b7d9d1257bd3ce460af4b,1,boleto,1,-163.9
d396cdbf2645bb1ea08108de01ef308a,1,credit_card,3,-70.14
63252822ecaf7648b1528bf6b64fd25d,1,credit_card,1,-77.16
24ad06b906180974c449ff61e10cc618,1,credit_card,1,-143.67
7830b4558355121b3b0703913ad9d100,1,credit_card,1,-69.93
c833391c20c67e486071538365c1edae,1,credit_card,1,-21.17
c330b70c5e60bf56e90ebe09e045f79e,1,boleto,1,-334.45
09f7918cf38caeef665ddea1a74a6a5c,1,boleto,1,-31.75
f751ec155a1b03010e9ab382099e3d66,1,credit_card,5,-765.8
0f127f53a526c20902f9966a2a38846f,1,boleto,1,-47.0
d4ecf069cf056cbde7553bbd394cb753,1,boleto,1,-56.44
81284ce76107a0034192e8eda2129993,1,credit_card,3,-91.19
47689e1278494cce8946914ea3a7ccab,1,credit_card,3,-108.51
fdc88692da135d28b85f197ab75a1a53,1,credit_card,1,-48.22
237f43cab0bd638f4fd760618fde8246,1,credit_card,2,-111.03
91501d5292dbe67f25d3c8867cd67f44,1,credit_card,2,-34.1
7969425ee9683fa972ac9783b66817fe,1,credit_card,2,-49.33
a93e58aa5de1eb22f8b27f0a45c0f15d,1,credit_card,1,-74.77
5691108060e2d41f29c317bb5f4d70ab,1,credit_card,1,-138.6
db21eaa63f7c06553ad9d2d4f25e41d4,1,boleto,1,-82.83
5e503e04fb4ac991c961ba04464043ef,1,credit_card,1,-335.09
d53bb1636622626b300d199956668dcd,1,voucher,1,-122.35
b143aeb37a4d82ae652c5c4ba8461411,1,credit_card,3,-1424.45
f6bc8c7b31f02638a377f399f2bd201f,1,credit_card,10,-130.84
65dfd5eb6f5db48fcf9b5e4f5c8f1391,1,credit_card,1,-196.72
7049ca1ff975d9decf0802e3cb983e40,1,credit_card,1,-84.32
e695c369ebd0ccf83008a14e42167d2b,1,boleto,1,-95.5
be00592915ef8e320b1604f87cb91239,1,boleto,1,-165.18
92ba7c89244ceee45a169b86da9fcada,1,credit_card,1,-96.43
4380a7440c4b9d8e47eed3703ea3a6d3,1,voucher,1,-50.0
d5b98f30a5e1df17359cc0588f14b5ae,1,boleto,1,-55.36
d2621293a99afa3b92948bc9c9121c8e,1,boleto,1,-105.28
a3a38cd51c4d299f206bc73c6daaf2b9,1,credit_card,7,-220.0
bfb50f94da6d285b05b43043e97507be,1,debit_card,1,-38.13
27caeec16809f9eba603825998e884a0,1,credit_card,3,-141.65
74f04ddd0bd65a396c7210db1e0d1259,1,credit_card,1,-32.49
50cd705ea531362cb179d7fbf877344c,1,boleto,1,-89.02
a03bcd3a3d6e8009b9253928c9db4d4f,1,credit_card,4,-105.71
f148421b496a9c495b4f11e96b05f424,1,credit_card,2,-201.98
caec6ec3266608cf43f2abc14334a25f,1,credit_card,1,-31.28
2777dd73cc83e92e814ebb6126f236d4,1,credit_card,4,-42.12
6a98ed4567b5d3044bd9f1cdfcce5eab,1,credit_card,1,-55.0
5128c20bdff8d882354c66e58d3e1d92,1,credit_card,6,-235.28
bd53ed1dfe68bf904e131929022d8731,1,credit_card,1,-78.38
0ca1bac7f133e0eced641bff853f52ea,1,boleto,1,-61.0
b8e17df0f313ac216d29c0683a83b992,1,credit_card,4,-118.17
d929b9d4328102a95137287cab157512,1,boleto,1,-51.69
0e2d7ec6702478f04fd7b14b55b906b0,1,boleto,1,-155.84
654da57158d96035814657b5143bb11b,4,voucher,1,-22.4
644277f39a503fafc78f569629d1a9e4,1,boleto,1,-139.61
4971e25e83d731df760b10a30fc6db6b,1,credit_card,4,-99.22
06c31507077733735c9c4593fec6e386,1,credit_card,1,-94.3
74040cd9562ffaf774035a7eeb2c6327,1,credit_card,1,-260.92
8b9995cb757e53af93a0bcd17011a3bd,1,credit_card,1,-63.62
01156b662f3f47b249b5a8881d205f08,1,credit_card,1,-43.0
0d800c3800fa49e84cbcbd26b1dcd510,1,credit_card,3,-247.85
55b8090225e782a06895d20d302d5630,1,debit_card,1,-57.29
5ea864dc83713a8c9909dcd573d411fc,1,boleto,1,-95.57
ca30221c79e8dbd7ece2df810c1969fd,1,boleto,1,-135.08
31b639279dcb50e0d972f6543481e2e0,1,credit_card,3,-145.48
ae9e63d9e351f66eb5f9032397bcddfd,5,voucher,1,-16.25
7344a05173d4e1ad58c9a7501132c3d4,1,credit_card,8,-87.71
3b773756d8fc59a7cd1a0c4ac584e397,1,credit_card,10,-188.96
3465fd888b10f6955d53af353b72452b,1,voucher,1,-206.5
0921c97280957af14f02d430cac48a5c,1,boleto,1,-130.56
dd243f2ee1552c0153cca5488479d421,1,credit_card,1,-126.64
1acdd343f32412c986586a4f0c828460,1,credit_card,4,-107.78
c93dc4b4b4fee08f6cf1f6dba6c7c8dd,1,boleto,1,-21.75
2de291f751850e8d254b73ddae39bb91,1,credit_card,2,-64.09
63001e1c2d2bbc51ed386b4830c757c8,1,credit_card,1,-30.7
746347ecc5cc9cb88a346545608fb635,1,credit_card,1,-49.76
9fcf522f6dca92c093d4607780d01a74,1,credit_card,3,-159.71
a992886b2689bf77a10ee24fb661d3c8,1,credit_card,3,-155.25
94fdc3eaf8fde842c5e9caf6e0b82d11,1,credit_card,10,-101.41
f9270cd5daeb42a656ce750937664ae7,1,boleto,1,-52.39
886dd09169ed29010eb71d9faed92259,1,boleto,1,-123.67
8be3f8cf0b9c0840f7fc2d6dcd6b9570,1,credit_card,7,-192.69
9ae3c6624deb5b341037717c96283994,1,credit_card,3,-201.96
dad3424b01751c6e21da6a7351174ca0,3,voucher,1,-5.35
fcbd9f7c8203db7648e20538075ee96f,1,credit_card,3,-252.38
8891d9a0e471cfce188b5ba26ab4deb3,1,credit_card,1,-96.1
6c11e4c7d9e5f7769c8090475602f54e,1,credit_card,1,-88.71
1836d4c5e6632d43138fd0b963d2868a,1,boleto,1,-56.13
03ab852861cd75d0a9225c92a3354a3a,1,credit_card,6,-123.06
e97842d8eba41c516082ed8f5c1292cb,1,credit_card,3,-64.09
517e0a52c193102990befc46a5c5245a,1,credit_card,7,-91.16
2f8eea85236019981baf4408c9123ff2,1,credit_card,2,-105.85
8ac6c055babd36dbe48009daf04f005c,1,credit_card,4,-90.88
bd50a7fe9fd97ea4b7663031a319e150,1,credit_card,1,-19.62
9bb64540c8b861abd76559cbf18a9230,1,credit_card,3,-117.85
aa92db44dee25eaf72133833ce253f92,1,credit_card,5,-122.15
1eccd8d84c7f560cd79c788b091d42a7,1,credit_card,5,-56.85
121766cf55ce1689e216b6d3c4e95c72,1,credit_card,3,-98.14
7dd3168bde7bc0b9b26ffbcb40ff9150,1,credit_card,5,-106.78
4dee2a3e6470bab984859192120d6e3e,1,credit_card,2,-98.97
8e3aafa608957bdc2ddb74b7d9a7a559,1,credit_card,2,-118.99
66c14b06bc8003888862ecf57985bbaf,1,credit_card,6,-160.89
2ac8b5ea56aeef62ecdcdc509cb1efaf,1,credit_card,3,-35.09
86aa6c78e87b42b8e66d9d6a368bc846,1,credit_card,3,-53.24
b29e21660ec21d241b0b2fdb161bf7d8,1,boleto,1,-86.64
fd54537438233bc798bd3fdac32bcfd9,1,credit_card,1,-154.02
e01ddf23188e7eb714114d4ac5e8952b,1,boleto,1,-194.46
70009c6d985dfa16754461cff33c10dc,1,credit_card,3,-35.74
6ea1fb8b83a7703077033993d1bdc5fc,1,credit_card,2,-51.84
e9b44c3b09fed11135323660e10e73ae,1,credit_card,2,-141.32
70263b76209f24d8b55c928b82f19afa,1,credit_card,1,-75.07
d2ce3fa6247aeec43a75906e36600045,1,credit_card,7,-147.24
935560928e5f091092de5aecfbf28876,2,voucher,1,-46.48
9f3df5bfd4a69a1bf384e85aba1d0ca7,1,credit_card,2,-356.1
18bf036204cea32b152a8e2a2f2bab40,1,credit_card,3,-147.59
2fe96ee292d9f7a92740785a276d2de1,1,credit_card,3,-196.01
135cf1fc795c1f5d5bde462f3bc10c40,1,credit_card,3,-75.4
9f47d2a87f425d871b3dafe4bc377b01,1,boleto,1,-120.52
53036d8a739a905871d7f0096fa3b339,1,credit_card,10,-160.46
264a7e199467906c0727394df82d1a6a,1,credit_card,8,-1388.3
f53432b147736e0b2c2ee32ba00709c6,1,credit_card,5,-109.91
191bb83e4a502bb51e6dd4d229082939,1,boleto,1,-98.23
61782adcbc7367ccf0c14043586c9495,1,credit_card,9,-125.8
63c97617b533cbeb9d57b0f1e8d88adb,1,credit_card,1,-113.0
3f98a80c882c8294f35d35a4667490c4,1,credit_card,2,-69.37
e32ebf133fb19cafd04315ff6d108047,2,voucher,1,-73.9
688c85d1e56b382a67c05b5807521e92,1,boleto,1,-169.76
1ac4c8f4bb93ff8b5f87ff821298a59b,1,boleto,1,-70.9
7efcc78e753fc4f4bf1a4c52af34eeb9,1,credit_card,2,-157.91
629af6001c311533699b7c3a91557aa8,1,debit_card,1,-79.58
28c723236c59abdde8cca758e1afd07a,1,credit_card,8,-149.38
7ed96ba7a198e5f00ff7c88f85ee2c17,1,credit_card,5,-257.19
0505a29e827a4c609b3fd250c0313bef,1,boleto,1,-142.66
7e68991a1a850b61d2a20fd75f462397,1,credit_card,2,-63.22
6064862631581009b8eb676bc264d91f,4,voucher,1,-31.47
4dae17135a98e9bd142551fd799f7b0f,1,credit_card,3,-126.48
38aa97b92f4bf145ebb05ef8fac968ce,1,credit_card,1,-59.18
3c8fd86bafb15fa121edab25b6f8c096,1,credit_card,5,-258.41
c42c73fa91d5ba2298312db542e280b6,1,boleto,1,-68.71
07860da7c16265a28de8c2b2e9f4552b,1,credit_card,1,-87.77
