order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
28b031abc340760284a1398ab8f6fd4c,7466835454af2415d592e2fe41a09c37,completed,2018-06-22 10:18:45,2018-06-22 10:36:06,2018-06-22 14:04:00,2018-06-25 20:43:36,2018-07-13
a64ed3b52bdd8f1f7a42cf35e82db501,2a88d24a9b440d400002b6a32e35cb9b,completed,2018-01-05 09:27:20,2018-01-05 09:39:30,2018-01-10 20:18:49,2018-01-16 17:03:27,2018-01-30
3e5a5f26a57dc7918c951081887b0e88,f427fb5c3dde65b7d92a9bf57c2d9dd1,completed,2018-07-02 18:46:20,2018-07-02 19:10:45,2018-07-10 13:50:00,2018-07-26 17:41:54,2018-08-08
40aaae873a0360f8189aa9ad6a528fe5,02c3ef2028e6224433a0ed8c4aeb9ba5,delivered,,2017-12-05 04:11:54,2017-12-05 20:54:34,2017-12-13 19:25:27,2017-12-28
30c6565276e0294593392b8f18be62c4,e7c69a66bb533b0fd360a00c5f453ecc,completed,2017-06-16 15:24:22,2017-06-17 10:05:13,2017-06-26 07:59:46,2017-07-05 14:49:56,2017-07-11
9cdc72b55b79350079c72ed8a2e8ee17,0145ffd2fcca22ddeebbcd95f7ad890e,delivered,,2018-05-09 16:16:28,2018-05-29 15:31:00,2018-05-30 18:48:23,2018-06-11
d5b7a3030feb818d49d955a32425d329,62189b05812bf34dc2aefcb4119080b8,completed,2018-03-29 17:40:36,2018-03-29 17:55:32,2018-04-04 16:42:29,2018-04-15 15:25:45,2018-04-20
637a3cd5ee5f1185db82f36c636a68e2,bfda6681a4a9cfdb7e8608c0a810b095,completed,2017-05-17 18:04:39,2017-05-17 18:15:10,2017-05-23 13:22:02,2017-06-02 11:55:52,2017-06-12
6f30719645a7c81a06ce38e29981b899,6e1ec2c5b36319affdac7ebccc601a19,completed,2017-12-14 10:38:28,2017-12-14 10:47:23,2017-12-14 20:14:02,2017-12-19 14:39:49,2018-01-09
6ef1df7600097569fe0e359bb6130496,05af4522d26d0a46926e0337ef153dd9,delivered,,2018-04-09 17:29:26,2018-04-10 22:07:45,2018-04-11 22:48:35,2018-04-19
cbf962ea0d3753eb77e28f576f636f71,ca010bab03307159bd329c6c806b98dd,completed,2017-10-28 12:31:30,2017-10-28 12:45:48,2017-10-31 18:47:26,2017-11-23 22:31:52,2017-11-29
29aa894dd1e254d4a65a409b917c9e87,21a29f39dd0e3f1b5837af591e068150,completed,2018-02-12 21:41:59,2018-02-12 21:55:20,2018-02-16 19:52:30,2018-03-01 00:43:05,2018-03-13
10cd85520165aa0f64d484b8f9bf60c4,ad417eed258291b622014bf443a0633b,completed,2018-04-27 17:06:42,2018-04-27 17:33:07,2018-04-30 14:43:00,2018-05-03 00:21:07,2018-05-15
1085720f31a2cf648549e3b8eee5db30,219f23d354eb4b07a861c97172f7ef73,delivered,,2018-05-22 20:37:30,2018-05-23 12:10:00,2018-05-24 16:46:30,2018-06-04
aeeb0a68040240daa8065187ca9d0770,6d1f22bd0825cf224f21a5e3a5f90dee,delivered,,2017-06-14 19:42:45,2017-06-23 12:52:09,2017-07-12 13:59:41,2017-07-07
0e391a35ebcc42be741987c538330764,1228cb8350751ff7a6b47e04910e4fb7,delivered,,2017-12-02 13:50:12,2017-12-07 18:49:54,2017-12-12 14:12:18,2017-12-29
431d5e312bed6ff804f464a5e0c63cf8,1d1675fc8bb113d2244bf8778d7074e5,delivered,,2018-06-13 21:59:26,2018-06-14 14:04:00,2018-06-20 23:58:37,2018-07-23
3495837ea2ea4a98c76ca37122b2a933,9ad2bb40f5ee7830938a7c6147146376,completed,2018-03-08 15:59:13,2018-03-09 02:15:45,2018-03-09 22:28:40,2018-04-12 21:27:19,2018-03-27
294d70a37f9e32ceb08958fd03ee49fc,6543393dbd7da4c36d67ab82914d750c,delivered,,2017-07-17 22:10:18,2017-07-18 12:28:39,2017-07-19 16:57:37,2017-07-28
abd354c184e0394672290b846384b3b3,f9a20af88c4a471038ee26f502abecc2,completed,2017-06-06 14:01:29,2017-06-07 02:50:07,2017-06-07 10:07:52,2017-06-08 13:37:31,2017-06-20
b6ab1ce66f41dbbd8e998bfb0eab8bd5,8d61d4e9db55270ed265a5def0d1b9b7,completed,2018-06-26 14:14:25,2018-06-26 14:34:15,2018-06-26 13:53:00,2018-06-30 18:18:32,2018-07-31
afed00b9cae687f1f1a07bad548aaa50,cc965eb87f92dbe0571ba70f96602e9d,completed,2018-07-02 21:15:37,2018-07-02 22:50:22,2018-07-03 14:52:00,2018-07-06 18:44:34,2018-07-23
aad5afa8c6f6c436e07eb1107d02f34e,d4aa5e0e3077341b5cb473ccba437951,completed,2018-03-24 15:35:10,2018-03-24 15:50:29,2018-03-26 19:02:19,2018-03-27 21:49:03,2018-04-17
1ac0eff2487c84f0181b8204a9bf6124,45cd1c128f672736618571f7b873ab73,delivered,,2017-06-14 13:42:28,2017-06-22 17:32:31,2017-07-05 18:44:10,2017-07-07
4048feff4f2e6e394bcaf4981d27a9bd,1549a2a8e05b28e7ba31eeb0ab1bd84b,completed,2018-06-25 11:59:16,2018-06-25 12:13:40,2018-06-25 11:56:00,2018-06-26 20:45:42,2018-07-05
cfaa877f09b4f4bc73fc768bf5817df7,bdc8a93d24ec975556babebc0bdfb9c3,delivered,,2018-05-14 11:58:32,2018-05-17 11:58:00,2018-05-18 15:32:05,2018-05-30
b63d5080c2de46861754004d25ae9362,9574415136385170a178cb4497477f0d,delivered,,2017-08-15 09:24:09,2017-08-15 14:33:17,2017-08-16 17:35:35,2017-09-04
7888cdac405b09671099be62efb2de3d,bfe0e1c002e75e57b057eef574261073,completed,2018-02-01 18:47:08,2018-02-01 19:37:36,2018-02-05 11:13:17,2018-02-16 17:32:33,2018-03-02
fd98db0c60caa964759465417876e390,887fa8c54c01aeec56fb2ed2f44d533c,completed,2018-06-11 11:52:05,2018-06-11 12:22:38,2018-06-11 14:14:00,2018-06-20 21:54:29,2018-07-12
c45965834bc929b4242b82f924d52c49,3f0b493fe107e4453cc7c9e7a8f57f29,delivered,,2018-06-03 20:09:29,2018-06-04 13:58:00,2018-06-08 15:36:55,2018-07-12
b52312202c9a950b9054cb94fd040440,bd9704a4da1d3d36e5eeec69f4b5af09,completed,2017-09-28 13:19:35,2017-09-30 02:14:41,2017-10-04 18:52:10,2017-10-09 19:51:38,2017-10-20
760209837cc5c577075aeb32eb2f219f,2e7a7949ed59755832f8877b154bb202,completed,2018-08-14 23:38:02,2018-08-14 23:50:45,2018-08-15 12:20:00,2018-08-18 20:08:55,2018-08-29
6dc6e99a01bde217886fd6fba71f91c8,569de3aecdacc79742e292a16a8aeeab,completed,2017-04-07 13:39:55,2017-04-08 06:35:16,2017-04-10 14:43:17,2017-05-02 16:10:13,2017-05-11
09b216c85c7fb2105c85987be09e7ec9,3c83de52146ed3ce7c9786f3cf800565,completed,2018-04-10 14:01:14,2018-04-10 14:10:23,2018-04-10 23:13:50,2018-04-19 22:44:47,2018-05-10
3818dcc3b7bd25996c0f1684437f019b,7fa7bd0cf78ec810d6a60fd27acf15a9,completed,2018-01-03 00:06:12,2018-01-03 00:14:28,2018-01-03 21:12:52,2018-01-12 22:10:26,2018-01-26
f9738bd11e7b55e079a85fd057acf232,51a4c0fe0a21d5eeba0b60a0de272051,completed,2018-02-04 11:16:42,2018-02-06 05:31:50,2018-02-07 23:08:40,2018-02-20 19:38:06,2018-03-13
07dacc7fe07040f20aac7d9510950eff,d2b324ed82defef43c4a555620013809,completed,2017-11-26 18:23:03,2017-11-26 18:32:51,2017-11-28 13:34:58,2017-12-04 19:24:43,2017-12-15
1f151cb71f4f48164123b34c0b753ddf,f7c37ea4c192ca34a41159557f27837b,delivered,,2017-10-13 23:14:21,2017-10-17 17:10:14,2017-10-26 19:22:32,2017-11-08
22543ab72b10fb061808feb20d9e7531,af3c71cdd7b17c594709c89593110601,completed,2017-03-04 22:19:42,2017-03-04 22:30:19,2017-03-06 09:35:30,2017-03-10 08:17:56,2017-03-27
446965992096e4620bf30d170edc3f9e,cd4939a4356f7857c5b698932ee3eeab,delivered,,2018-08-21 10:35:17,2018-08-22 13:59:00,2018-08-24 18:25:49,2018-08-31
bdc2873154c5a2699958e9246e2a4c1c,8871dbb26f82041149a34614183818cd,completed,2018-04-04 23:08:06,2018-04-05 22:29:09,2018-04-10 23:37:42,,2018-04-30
889d953454eb01607e1ded9e6c9e1657,febaa0b6a9a58299fe86ab3cc375080f,completed,2017-08-31 12:58:38,2017-08-31 13:10:20,2017-09-04 13:14:56,2017-09-06 20:28:42,2017-09-18
7f05caffe3d52e1a609b8dcb957024bc,6922c3afb2cadec30c156c781dcee406,completed,2017-10-14 14:46:54,2017-10-17 10:49:20,2017-10-18 20:52:51,2017-10-19 20:39:52,2017-10-26
4c3898f5e7ca29c2fe30781d80f88857,746e70218aa146b8a9b9fb2fc5101860,completed,2017-11-02 21:51:51,2017-11-02 22:05:51,2017-11-03 22:52:45,2017-11-13 12:17:40,2017-11-24
f13f5fdf45611c82c2e37a20c065ddd1,20256d1b88643a4f8efaae9213d04da5,delivered,,2017-07-10 21:55:24,2017-07-11 18:24:36,2017-07-25 20:47:47,2017-08-09
8a3c2c90a94d0d385e338f5765a86292,868abd036b449e8e53761765bf59bbbf,delivered,,2017-11-26 21:18:21,2017-11-28 18:51:50,2017-12-18 15:39:47,2017-12-19
b26530f9c2437788f9290f8339dba184,68d6a047603087e91e53b767332e917b,completed,2018-03-18 22:28:09,2018-03-18 22:48:20,2018-03-19 19:58:32,2018-03-29 16:21:19,2018-04-13
fa83e155dfa5da681c4754559e6d1043,4a0a9ff7be23502c8356f3b5fbf5472c,completed,2017-05-20 07:49:33,2017-05-20 08:03:19,2017-05-24 11:55:56,,2017-06-13
bfaf52f28000e56f19ad821354fa9cab,a1340b701298787cb1692c4890945dc9,completed,2017-06-22 17:01:36,2017-06-22 17:10:13,2017-06-27 16:12:57,2017-06-29 18:32:18,2017-07-05
7576a97a255ac81433d3932443db8fad,89636364bde857c5d73d2a64036cf3df,completed,2018-01-17 19:35:44,2018-01-17 19:49:56,2018-01-22 22:54:32,2018-01-31 20:08:00,2018-02-15
bdf15710eda59b7ede173c565c787a83,ba1bedb9aa95b7bb6afb499b3ea3b3e0,completed,2017-10-28 00:24:20,2017-10-30 14:31:58,2017-10-30 20:25:13,2017-11-09 19:59:01,2017-12-05
b050c4789515afbf9494031e52fcb0ac,f1c644808cff23dee2ab83dcc9368ff2,delivered,,2017-11-27 23:58:24,2017-11-28 16:46:56,2017-12-26 15:36:49,2017-12-18
1a15666c4d5cfc217337ceebd70c3884,f30d9fd20656414c2e1380cb9978d292,completed,2017-12-02 09:01:42,2017-12-02 09:12:20,2017-12-06 19:19:15,2017-12-14 23:48:47,2017-12-27
76d820534ecdb9ff90b20c635d1c593c,197b426cedb5936cdb34c7ac176d58b9,completed,2017-11-03 16:43:28,2017-11-06 14:33:03,2017-11-07 19:28:54,2017-11-08 21:34:59,2017-11-24
b6906ad8ffc10ced26f9f5850aabea27,a32f6f5b04da9aac4458faab366dbdc0,completed,2018-07-29 20:19:14,2018-07-29 20:35:14,2018-07-31 14:24:00,,2018-08-07
5543f968d44e1a22c64d1caf5eef5186,b77899db8038bdab58b749545d11fd88,completed,2018-03-11 20:51:17,2018-03-11 21:00:40,2018-03-13 17:48:44,2018-03-27 12:38:35,2018-04-09
a17d4b0709e6ac90ab18c03c61224c26,0223b85b1e7ae199e2336d4f8da036b1,completed,2018-06-25 10:23:15,2018-06-25 10:37:46,2018-06-26 14:19:00,2018-07-05 00:51:15,2018-07-17
32e761ce606f7a8625682e65990b94ed,d7ee3bfb60f039d94e21001ab6a9a7af,delivered,,2018-03-26 07:47:22,2018-03-26 21:49:04,2018-03-27 23:58:36,2018-04-06
efe25c5060f2a7fe3f1db0477f58b0dd,57d74bba7d8b5157d8b900559eaea3b3,delivered,,2017-06-24 02:45:15,2017-06-28 12:30:19,2017-07-03 16:05:08,2017-07-17
1faf2c3bb6bc67c10fdb7a7fcf3814de,b1765d36dbc9e11b7f0f68d2fce1d37a,completed,2018-06-02 09:22:04,2018-06-05 03:49:59,2018-07-04 06:38:00,2018-07-09 17:38:38,2018-07-26
3dcd704a7a3f197f6c974cc97e5a3313,d3d15f8ea937386cd303c296833ea313,delivered,,2017-12-08 15:38:31,2017-12-12 13:41:34,2017-12-18 19:53:18,2018-01-03
54ff026266225c4598536539a9648c88,0294d91f6bcc29bc9c30fae5872430d0,completed,2017-12-27 10:21:01,2017-12-28 02:37:39,2018-01-03 17:33:15,2018-01-04 19:43:49,2018-01-16
433069333714082fdb039d4a92682534,d709882bacabeecfcba6ed0cb415be83,completed,2018-05-11 16:40:39,2018-05-11 17:00:04,2018-05-14 12:56:00,2018-05-18 16:55:46,2018-05-28
258e4ed66ea8e2696f74f6fe835e7111,09083a83baee60ac3e4a9a3b43a2df49,completed,2017-11-09 22:28:11,2017-11-09 22:46:37,2017-11-16 21:05:07,2017-11-27 20:26:14,2017-12-07
8343719a3a2ba5f03b26696bccdc754c,1eda884faab2f84fa3f4ca19e7c28ba8,delivered,,2017-11-08 22:16:03,2017-11-16 20:56:54,2017-11-29 18:09:55,2017-12-05
db681ddec887abf991bac122d6c6d4e9,2b8bf31fbedc0d88ccb1f48c3fe903bb,completed,2017-10-24 12:11:43,2017-10-25 02:26:41,2017-10-27 16:35:01,2017-11-04 14:31:44,2017-11-14
e6ac453a32e67906ab8b3f79608341c3,251edc5a4d2b38f123ae7c16b6dff017,completed,2018-05-04 10:10:12,2018-05-04 10:32:22,2018-05-04 15:28:00,,2018-05-21
8643fbd2f309c5530887b6e3cbee56fb,2b22de01292ece3dd52531b13e8ddcb3,completed,2018-04-26 18:15:54,2018-04-26 18:32:02,2018-04-27 08:46:00,2018-05-04 20:04:58,2018-05-24
f53c55d69ec100514da4915a8a3d72b2,0dd1098b87c24451307ef832e71db6e8,delivered,,2017-11-01 03:31:21,2017-11-03 17:28:01,2017-11-06 21:58:34,2017-11-08
90346710cfeac855230fe9a162980274,178f9d5e3a867229bef0e5363833715b,completed,2017-12-16 14:11:37,2017-12-16 14:19:22,2017-12-22 01:38:22,2017-12-24 13:39:00,2018-01-11
18137b5db086c8612160066abecac8a7,97c905bbb48e654d4c54d35f094337b5,completed,2018-07-20 23:33:59,2018-07-20 23:45:06,2018-07-23 13:32:00,2018-07-26 19:41:31,2018-09-06
4cc2d69355f58ec964dfd4c0621b5a14,e2c09e699d1b2301790514ac52ca2e4d,delivered,,2017-12-27 12:29:11,2017-12-28 23:32:45,2017-12-29 18:34:33,2018-01-17
12038c61d2a50f95412b96ac0e47502d,0d1b3897d00258d347dcd93a43924123,delivered,,2018-04-25 11:15:14,2018-04-26 12:01:00,2018-04-30 21:21:38,2018-05-18
e068276f5e75a66212f75b84ebfeaccf,8b8e02be8fef10b7c6e2d210dbcfba7c,completed,2017-01-16 13:17:46,2017-01-18 09:35:19,2017-01-20 07:13:46,2017-01-25 11:00:16,2017-03-09
a186c935e0231e23f12de2e3c6443684,ad6fdc534e9acad243a6760379f3fe9d,completed,2018-02-13 18:18:25,2018-02-13 18:30:30,2018-02-16 00:12:01,2018-02-23 13:24:10,2018-03-06
6b1a7e1ba96a182c5eef89a67ef8217b,9eab694211f764b1e83aafaed16ac561,completed,2018-04-11 18:19:49,2018-04-11 18:35:19,2018-04-12 22:06:41,2018-04-26 19:47:06,2018-05-10
2d96648ebbad7ad9cfc40c4c9c820f92,5d152b976411db52ea2800964fd26cac,completed,2018-07-18 08:46:54,2018-07-18 09:01:59,2018-07-18 15:06:00,2018-07-23 17:16:59,2018-08-03
a17bd7f642968cf1b7e5d7b0d77c27a1,a96c1bb3cc69d70f87108896c9f331a5,completed,2018-01-24 10:48:33,2018-01-24 10:59:28,2018-01-26 00:05:07,2018-02-03 05:42:50,2018-02-22
ceba7b9f1fa81a563a3e31ee64fdfb16,8d3051d40086f3777d72074bdc4a2036,delivered,,2017-06-25 07:25:08,2017-06-27 15:49:43,2017-07-03 11:39:51,2017-07-14
501b6d9a20b143063d1711970953fcb0,8a8cd362d6cc4c7e7fbb8050526da599,delivered,,2018-06-16 21:37:01,2018-06-18 10:55:00,2018-06-22 20:56:23,2018-07-18
aa0ada08c461e7c8b384d1e311d474f4,8a59859c3e0b4fe72567a54c7baddc80,completed,2018-02-27 19:09:55,2018-03-01 02:50:48,2018-03-05 19:28:54,2018-04-03 23:04:04,2018-03-19
9fdcac8d1f22da3941b458e835f199e3,d468f9fd5b79e8d23f71a60901ccf2eb,completed,2017-08-19 14:52:19,2017-08-22 09:45:44,2017-08-22 18:41:53,2017-08-25 21:47:48,2017-09-25
0b8e8a083ebc7823271b2618f31eb1bd,c19159b713b6d5384d233f5805a68b3b,completed,2018-03-13 08:08:03,2018-03-13 09:04:01,2018-03-14 17:27:25,2018-03-16 18:18:38,2018-03-23
39fa60081010d638c00e98a2acf219fc,bf77f36fd7def22e383bdd67c28fe84e,completed,2018-03-19 14:45:18,2018-03-20 03:35:40,2018-03-26 23:08:43,2018-04-02 20:17:25,2018-04-16
3987b835c34fa14457d123796b99ba27,50edf1bb01f965f14bee7527c3bed42f,completed,2018-02-25 12:52:37,2018-02-25 13:07:51,2018-02-28 19:32:45,2018-03-18 17:21:22,2018-03-27
14eabcc7b2e278362bdfe6bdfcb822f9,83f0d7704949fa424f2e64c2bea15708,completed,2017-02-14 19:51:39,2017-02-14 20:03:21,,,2017-03-13
bd5fb1f78168328d1f86591c9c631171,76c5eedb331145a40e1c9481acd9633b,completed,2017-07-09 20:10:55,2017-07-09 20:25:17,2017-07-11 18:17:53,2017-07-12 17:40:02,2017-07-21
234c9bfb16c85a964249d228963d0adb,e85651194748aaf0f1a4703d6658e7d9,delivered,,2017-12-23 02:12:29,2017-12-29 00:07:22,2018-01-10 00:19:47,2018-01-22
3263ce99ba29ddb2a3a4133210581dce,54ea3c7fd302cb400cf1369bdcd3c988,completed,2017-05-28 15:40:57,2017-05-28 15:55:14,2017-05-29 13:52:16,2017-06-05 16:12:48,2017-06-27
3745cc99bd10a2c16e31403fe9654502,40c28d38ffbf6198d54388c7e1930d95,completed,2018-06-08 11:20:24,2018-06-08 11:38:59,2018-06-08 14:26:00,2018-06-11 17:51:48,2018-06-26
dd162c4f0d3abff78621372170e9c19a,e32a0bbb991b6d310e3f70e6e5526807,delivered,,2018-07-02 20:10:07,2018-07-03 12:30:00,2018-07-06 11:28:38,2018-07-23
3e94a8c8e34e42fff9e500e404d5d233,f3718048122cb167994a9aa9fc671411,completed,2018-05-14 19:18:11,2018-05-14 19:30:30,2018-05-15 14:48:00,2018-05-17 18:21:51,2018-05-29
03da04c1427d7b8bff38d76efca1029d,709116483105e4198b439016da66d4d0,completed,2017-12-13 16:56:40,2017-12-15 02:17:46,2017-12-15 17:39:33,2017-12-18 21:27:25,2018-01-02
4498a90ce01bc4d0f03ee12f1779ecbf,4d7554a9ece8963a6e505c6bb9daf108,completed,2018-04-18 01:12:52,2018-04-18 01:31:36,2018-04-18 23:28:44,2018-04-23 13:22:05,2018-05-15
1853e9a86c06c73c095d0657db4737fc,a914135257fb9099bb4c51da34edf7b5,completed,2018-02-18 09:16:05,2018-02-18 09:26:32,2018-02-20 16:27:27,2018-02-23 22:19:15,2018-03-13
048297b4e795502db60be292e12dd390,d5504bb8d69de23d8c49bd96e55e51ec,completed,2018-03-26 03:50:48,2018-03-26 04:08:31,2018-03-29 16:22:03,2018-04-09 18:46:51,2018-04-12
a3c299fda1b92fa41de80b43ecc70ddd,ab72b4d341557427246cd29f153d583b,completed,2018-08-13 12:33:44,2018-08-13 12:45:09,2018-08-13 17:57:00,2018-08-16 18:18:48,2018-08-22
ffea20c7630343a6cd9e09858c1295cd,79e8c1737d903a4055c4d2aa87661bf7,completed,2018-05-23 23:33:30,2018-05-23 23:54:50,2018-05-25 07:10:00,2018-06-04 17:58:36,2018-06-20
51d713e7827d7fce65be8df2395cb0bd,92cd246c0e13f888349600875012b35f,completed,2018-07-30 22:40:21,2018-07-30 23:20:09,2018-07-31 13:10:00,2018-08-06 18:45:02,2018-08-10
299a5bd1c2d7b32f5108fe0e84661e5d,01870df5434a15efdf52f02d895d3931,completed,2017-12-25 20:22:00,2017-12-25 20:48:02,2017-12-26 22:42:43,2018-01-03 18:10:10,2018-02-05
82ae1c851b481c7c7f6fbfdfb05e5131,a79a3128c32bbc4b1dddfd957d17b4ae,completed,2017-11-27 14:39:18,2017-11-27 15:03:04,2017-11-28 23:32:21,2017-12-21 21:33:50,2017-12-20
264deac888717a54971fa3109f6709e3,82bd57d22e9cfed2a29cf955f3c743ac,delivered,,2017-11-25 20:36:26,2017-11-28 22:27:00,2017-12-08 14:33:51,2017-12-19
7758cf0b4302587a9628d90b58d56dd8,5949ab038c2004d5045146bfbdd61467,completed,2017-02-21 13:09:28,2017-02-22 03:22:33,2017-02-22 10:46:47,,2017-03-20
0ff30e9eb2b70b51c2788ec38f266a0e,9ffac27bdbe0a590cb5233d1d8442271,delivered,,2018-05-15 04:34:57,2018-05-16 10:55:00,2018-05-18 19:08:44,2018-05-23
25f3f0ae63b48a081e219325f1d4df84,bbb555d3e572820b99a0469b147228b5,completed,2018-05-27 21:35:39,2018-05-27 21:51:28,2018-05-29 11:20:00,2018-06-13 18:32:00,2018-07-13
2fe96ee292d9f7a92740785a276d2de1,df95b8f390d3ee2f7c0b7785a6e1f5c0,delivered,,2017-06-16 13:25:19,2017-07-06 15:22:04,2017-07-14 16:24:54,2017-07-12
9d7a3ee5e3aeb43589c049d8940e9ba9,bba6bda10abbe401624c67e199e58e0a,completed,2017-03-23 19:30:57,2017-03-24 19:35:09,2017-03-28 19:05:36,2017-04-03 16:23:51,2017-04-17
04652586a8416e68609d21f267dee2f6,401d49ba9a2b427967dd578821c55b2d,completed,2018-07-31 09:41:10,2018-08-01 04:35:22,2018-08-01 11:20:00,2018-08-09 20:04:38,2018-08-21
4d615e558a28fc608949a029ab18cc87,4096a1334bdc2b6d0f2c22228c1b47ed,delivered,,2017-04-08 01:15:12,2017-04-11 14:06:43,2017-04-19 19:28:22,2017-05-11
98bd948995276012ef529fe379949f4a,57586d586212de079c4fa6fcb7fb80c2,completed,2017-12-14 14:41:04,2017-12-14 14:50:41,2017-12-14 23:36:52,2017-12-21 12:48:51,2018-01-09
f41397c4cf4c8a67f5f540472acbfe4f,039a50ec3dc563eaf0bb3ecf176cdf99,delivered,,2018-02-28 11:32:43,2018-02-28 20:32:38,2018-03-28 20:58:25,2018-03-23
f3b96845efd71daecf6b331fb3a9f537,6f92779347724b67e44e3224f3b4cffd,completed,2017-11-26 20:59:24,2017-11-27 09:16:13,2017-11-30 16:38:43,2017-12-09 11:56:34,2017-12-18
90ddd79887b51000b7c93a420dd927a6,69238435cb9d4014c89bb7f8d8f0a467,completed,2018-07-12 19:07:40,2018-07-13 02:50:17,2018-07-13 09:11:00,2018-07-20 17:47:36,2018-07-20
5b3eecddd7b10744360abfff7a6a74a4,45c76559b2c80c41022e3c6877a49a4a,completed,2018-07-25 09:54:17,2018-07-26 03:05:15,2018-07-27 14:15:00,2018-07-31 19:07:34,2018-08-07
f103be8682f589d58ea25909ad7d74f9,42ed17dd9dd112b5f482da819af01e08,completed,2017-05-15 12:01:45,2017-05-15 12:18:51,2017-05-16 13:06:11,2017-05-17 09:32:20,2017-05-26
5c1daa9abdfcc8ffc4ae2439d37f331a,9c71a88f010a258dcf8fc459e0de1b22,completed,,2017-08-21 22:06:55,2017-08-25 18:00:35,2017-08-31 21:46:48,2017-09-13
6878dd8f91f3b3ee7fa8edbea6c3af45,86c9a39c17fae370a496545e5d9a324c,completed,2017-09-02 16:57:50,2017-09-05 04:25:48,2017-09-05 14:49:47,2017-09-11 22:16:28,2017-09-21
38efd1ae907b1b533315ebc00abd55e2,48a40b0cc080812a5e77d16d4e74abde,delivered,,2017-09-16 03:06:07,2017-09-21 13:49:56,2017-10-03 13:20:19,2017-09-26
b6dfaa6e9eb8b7356276c90969376f51,28f35c0280cb2d277371b827981cd8c4,completed,2018-05-18 13:29:09,2018-05-18 13:54:54,2018-05-19 09:02:00,2018-06-01 13:54:26,2018-06-05
d4e27dc356ca647fd39f91affa4feb89,30f83ded5a1d46d831783b7f5ab3927b,completed,2017-05-19 17:44:16,2017-05-19 17:55:11,2017-05-22 13:18:05,2017-05-31 06:22:02,2017-06-12
76470594c180d77030ca422085253493,9c4d3e9cdd1645fd30ac9f6332c93285,delivered,,2018-03-17 17:35:51,2018-03-19 18:46:52,2018-03-21 20:49:00,2018-04-05
599cc8757abf10de056680e4b66187cc,0a03a6a1d24de1a847f6a8a26d5ab014,completed,2017-04-27 22:01:14,2017-04-28 12:53:53,2017-05-02 07:47:40,2017-05-09 14:17:02,2017-05-29
4b36c120a0c6045f851737d51653a036,19a4b3431071ef0088f9891c3fb8278a,completed,2017-04-10 23:40:48,2017-04-10 23:50:15,2017-04-13 13:05:50,2017-04-18 12:18:24,2017-05-04
4db7592df9b6ac416a36fe91e06682ea,7d70fd59b16bee6236b91d30b91459dd,completed,2017-09-11 15:34:49,2017-09-11 15:45:32,2017-09-13 21:09:54,2017-09-19 19:20:02,2017-09-29
6fbe7b902dedc6669ba972b640f993d6,ce2b0d041ce769c1a4387a6e675b3d2e,completed,2017-08-01 13:46:53,2017-08-01 14:03:23,2017-08-04 15:38:59,2017-08-11 17:51:21,2017-08-31
b6b5fb0fbf0d0f55fc382e3857520a1c,77e71d7705bc1e9ed7f466abf1bc8c8d,completed,2018-02-02 11:42:35,2018-02-02 12:51:49,2018-02-02 21:49:12,2018-02-09 14:06:58,2018-02-26
59e9079196bab6c6a1634387ec66167f,32c608689172699f708eca9ad42b373d,delivered,,2017-09-21 00:46:06,2017-09-22 17:27:04,2017-10-09 17:58:16,2017-10-19
07c86971c5f40e822bd71ab44f684fad,113bdfd53b6c5dbc25dd4aab954b9efe,completed,2017-07-13 00:19:43,2017-07-15 03:35:24,2017-07-18 12:34:05,2017-07-21 20:47:51,2017-08-02
ca23ddf87cf569c651185e5ad2628e2d,bd59e8962363969956a881d48e0114ed,completed,2018-03-20 17:41:34,2018-03-22 02:50:09,2018-03-23 16:18:36,2018-04-02 21:48:35,2018-04-16
0330631bdb2ec8c341f487ed9c22fc8b,e3109970a3fe8021d5ff82c577ce5606,completed,2018-05-25 12:02:08,2018-05-26 02:31:54,2018-05-29 15:41:00,2018-06-07 22:42:02,2018-06-26
b2f01d619b5557f295317bca57f07471,1978aed6ddb95a376254c94bcc3ff6e7,completed,2018-04-21 11:32:59,2018-04-24 18:41:45,2018-04-23 19:34:41,2018-04-24 20:34:47,2018-05-10
d6705951df2cac2fe31e4701c9a29214,be216fa0ff62882b04972080bc6af335,delivered,,2018-05-29 17:30:25,2018-06-04 15:23:00,2018-06-12 19:28:28,2018-07-04
b07078baf6a1bbbc998cdfa28e7f8230,22e10c220b507e45ada14579c6e84503,completed,2017-07-24 21:44:50,2017-07-24 21:55:22,2017-07-26 10:47:42,2017-07-27 17:17:57,2017-08-15
643072b191b07f013f4d88ec43acb812,760f3b1f882a27beb42debb97ae28974,completed,2017-07-27 23:06:39,2017-07-28 13:05:11,,,2017-08-30
9c978d47acdd5de3c4588d5af74c5c66,01391e5f325943c1d9dee9e6202aa7e5,completed,2017-02-18 16:32:17,2017-02-18 16:45:08,2017-02-24 07:53:59,2017-03-08 12:09:33,2017-04-06
fa3cc6b1b48c7b730f6c4c43e423c5aa,5d1caf9872c76c10e211e5b25d061ab1,completed,2018-08-02 17:53:47,2018-08-02 18:05:31,2018-08-03 10:01:00,2018-08-17 17:56:25,2018-08-30
